,tweet,label
14400,{'ml': 'ഈ പടം കാണാതെ സാഹോ കണ്ട് ഞാൻ മൂഞ്ചി'},0
14401,{'ml': 'ഇത് പിരറ്റ്സ് ഓഫ് കരിബിയൻ എന്നു ബ്രീ'},0
14402,{'ml': 'കട്ട ലാലേട്ടൻ ഫാനാണ് പക്ഷെ ബിഗ് ബ്രദറിനേക്കാൾ കാത്തിരിക്കുന്നത് ഷൈലോക്കിനാണ് എന്നതായാലും ബിഗ്ബ്രദറും ഷൈലോക്കെല്ലാം കഴിയുമ്പോൾ അങ്ങേര് ഇങ്ങ് വരും അതാണ്\u200c വലിയ കാത്തിരിപ്പ് ഇടിക്കട്ട വെയിറ്റിങ് രാജാവ് മരക്കാർ അറബിക്കടലിന്റെ സിംഹം'},0
14403,{'ml': 'ട്രിലർ കൊല്ലാം... ബൂട്ട് അനു സിതര.... കൊലമാകും... സീരിയൽ ഡയലോഗ് പോൾ പറയുന്നുണ്ട് അനു സിതര'},0
14404,{'ml': 'രാജുവേട്ടനും സൂരാജേട്ടനും നേര്\u200dക്കുനേര്\u200d വരുന്ന സീനുകള്\u200d സിനിമക്കുള്ളിലെ സിനിമയിലെ പാരവെപ്പുകളുടെ കഥപറയും'},0
14405,{'ml': 'ബേസിൽ # മിഹ്മൂൺ ഗോപിനാഥ് ക്ലാസിലെ വില്ലാനിസും ഉപകരപ്പെട്ടാലി ചുങ്ക് പൊളിച്ചു'},0
14406,{'ml': 'ഇതൊക്കെ പോയി സ്കൂൾ പിള്ളേരോട് പറ സാറേ ലൂസിഫറിലെ അതേ രീതിയുള്ള ഡൈലോഗ്... പടം ഇനി എന്തരാകുമോ... തള്ളെ കാണാം പടം പൊളിയാതെ ഇരുന്നാൽ മതിയാരിന്നു'},0
14407,{'ml': 'ഇൻഡ്മാമോ ഇഡ് മലയാള ഫിലിം തന്നെ ആണോ ഒന്നും പറയാനില്ല മാസ്സ്'},0
14408,{'ml': 'കൊള്ളാം... നല്ല ഫീൽ ഗുഡ് മൂവി ആണെന് ഉറപ്പായി'},0
14409,{'ml': 'മാസ്സ് ക ബപ്പ് തിരിച്ചു വന്നു മക്കളെ'},0
14410,{'ml': 'ട്രാക്ക് സൂപ്പർ. മാറ്റിയ ട്രാക്ക് ഒത്തിരി സൂപ്പർ....'},0
14411,{'ml': 'ഈഫഫ് ആ.. അവസാനത ഇക്കൗട ആ കുത്തിൽ തന്നെ ഉണ്ടെ എല്ലാ.... പവർ ഫിഗ്ലുറേസും'},0
14412,{'ml': 'ജോജു വേറെ ലെവൽ ഐ വന്ന വരവ് ഫ്രോം തൃശൂർ'},0
14413,{'ml': 'ശീരിയ.. സിഡ്ഡിക്ക് ലളേറ്റ്യന്റെ ഓതിരി കളി നേരിട്ട് കണ്ടിട്ടുള്ളതലെലെ.. 🤭🤭🤭'},0
14414,{'ml': 'മക്കളി ഐക്കയുടെ നെഗറ്റീവ് റോളിനു വേണ്ടി കട്ട വെയ്റ്റിംഗ് ചെയ്യുന്നവർ ലൈക് അടിച്ചി'},0
14415,{'ml': 'സിഡ്ഡിക്ക് സാർ'},0
14416,  മധുര രാജ ട്രൈലർ തുടഗ് മുൻപേ ലൈക് അടിച്ചാവർ ഉണ്ടോ ഉണ്ടേജിൽ എവിടെയും ഒരു ലൈക് അടിച്ചോ ഇങ്ങനെ അടിച്ച് വിറ്റോ,0
14417,{'ml': 'ഇൗ ഓണം ലളേറ്റനും പെല്ലീരും അങ് എടുക്കുവാ'},0
14418,"{'ml': ""തോപ്പിൽ ജോപ്പൻ.'.. ലാലേട്ടൻ വേർഷൻ.... ട്രൈലർ അത്ര പോര""}",0
14419,{'ml': 'ഇ ഓണം ലാലേട്ടൻ കൊണ്ട് പോകും മക്കളെ'},0
14420,{'ml': 'ആ ചിറി ഒരു രക്ഷം ഇല്ല'},0
14421,{'ml': 'ഒരു പ്രതീക്ഷയും ഇല്ല ഓടിയാൽ ഓടി അത്രേ ഉള്ളു'},0
14422,{'ml': 'സബ്സ്ലെബ്ബ് മൈ ന്യൂ യൂട്യൂബെ ചാനൽ ആൻഡ് ഗൈവ് ഫീഡ്ബാക്ക് ഫൊർ മോർ കോരെക്ഷൻസ്'},0
14423,{'ml': 'നിവിൻ അച്ചായന് വിജയ് ഫാൻസിന്റെ വക...എല്ലാ വിധ വിജയാശംസകളും നേരുന്നു'},0
14424,{'ml': 'ഡോൺ മാക്സ് പ്രീവയ്യോസ് വർക്ക് ---- ലൂക്കിഫർ മാമങ്ങം'},0
14425,{'ml': 'പുത്തൻ പണത്തിന്റെ അവസ്ഥ ആവാതിരുന്നാൽ മതി'},0
14426,  ദാ ഐക്ക ദാ മാസ്സ് ദാ ഐക്ക ഉമ്മാ,0
14427,{'ml': 'സത്യം പറഞ്ഞാൽ ഒന്നും മനസ്സിലാവാത്ത എന്നെ പോലെ എത്ര പേർ ഉണ്ട്'},0
14428,{'ml': 'ലാലേട്ടാ.. ഈ പ്രായത്തിലും എന്നാ ഒരിതാ !! #മാർഗംകളി പടം പൊളിക്കും !!'},0
14429,{'ml': 'സ്ക്രാക് ഫിലിം ഫാൻ. മനം അടിക്കുന്നുണ്ട്'},0
14430,{'ml': 'ഡേ ഇൗ പദം ലളേറ്റൺ ഫാൻസ് ഹിറ്റ് ആക്കും ഇതു പോലിയ'},0
14431,{'ml': 'ട്രൈലർ കണ്ടിടെ പദം ഒരു അവേരെയ് പോലെയിയാൻ'},0
14432,{'ml': 'ഐ ഹോപ് തീസ് വിൽ ബേ തായ് ബെസ്റ്റ് ത്രില്ലർ ഫിലിം സൂപ്പർബ് ട്രൈലർ ഒരു രക്ഷയുമില്ല.... കിടുക്കാച്ചി കിടിലോസ്കി എട്ടം.... #കട്ട വെയ്റ്റിംഗ് ഫൊർ #ലൂക്കിഫർ'},0
14433,{'ml': 'ഇഇഅനനഐി ഇൗ സി വി ഐ ഐ ഐ ഐ'},0
14434,{'ml': 'മലയാളികൾക്ക് ഇടയിൽ ഇവൻ ഒരു പറ ഉള്ള് ťഇഇഅനനഐിé ćòഎംപിപിļèțê âćťóř'},0
14435,  മോഹൻലാലിന്റെ ഇൗ ഫിലിം എങ്കിലും ഹിറ്റ് ആയൽ മറിയാറിന്മടുത്ത് ഓടിയെന്റെ കുറ്റം കീട്ട് കീറ്റി കാറ്റ ലളേറ്റ് ഫാൻ അടി ലൈക്,0
14436,{'ml': 'ലൗ ഫ്രോം കർണാടക'},0
14437,{'ml': 'റോഷൻ ചെറ്റോയോയി ഏത് കയംകുളം കൊച്ചുണ്ണി പോൾ ആവുമോ... സ്ക്രിപ്റ്റ് സ്\u200cട്രോങ്ങ് അല്ല്... ടിക്കറ്റ് അടുക്കല്ലോ ലീ'},0
14438,{'ml': 'പ്വോളി ട്രൈലർ സുന്നി ചെച്ചി ഇഷ്ടം ഐക്ക ജീവനാണ്'},0
14439,{'ml': '15തവണ യാ ഞാൻ കാണുന്നത് ഇൗ ടീസർ'},0
14440,{'ml': '1:34 ഇല് ബാക്കിൽ നിൽകുന്നത് പൃഥ്വിരാജ് എനെന്ന് ടോണിയത് എനെക്ക് മത്രം അനോ'},0
14441,{'ml': 'മര്യതയ്ക്ക് ഒരു ട്രൈലർ പോലിം ഇറക്കാൻ അറില്ലായി'},0
14442,{'ml': 'മോഹൻലാലിന്റെ ചൈനീസ് അക്ഷന്ന് വെയിറ്റ് ചെയ്യുന്നവർ അടി ലൈക്\u200c'},0
14443,{'ml': 'ഇതെന്തോന്ന് പുത്തൻ പണം സെക്കന്റ്\u200c പാർട്ട്\u200c ആണോ'},0
14444,{'ml': 'ട്രൈലർ കണ്ടാൽ തന്നെ അറിയാം പദം താമർത്ഥും'},0
14445,{'ml': 'ഇത് എന്താ മമുകുക ഡേ പുലിമുറുഗൻ ഒയോ🤔🤔?'},0
14446,{'ml': 'ഇൗ വിശുല മറ്രാക്രിലെ അല്ല.ഒരേ ഇംഗ്ലീഷ് മൂവി ഡേ ട്രൈലർ ആണെ.ബൂട്ട് ഡയലോഗ് സമായ് അനെ'},0
14447,{'ml': 'ഇത് ഒരു ഒന്നൊന്നര ടിടെൻ എന്ലെല്ലോ ഐക.......'},0
14448,{'ml': '0:49 ആ പറഞ്ഞത് മമ്മൂക്കയുടെ റിയൽ ലൈഫിന് പറ്റിയ ഡയലോഗ്..'},0
14449,{'ml': 'ബ്ം ഐഫിസ് സിംലിലർ റ്റു രത്ചസൻ മൂവി.... ഗോപി സുന്ദര്\u200d അതും അടിച്ചു മാറ്റി.'},0
14450,{'ml': 'ലാലറ്റ്...മഞ്ഞുചെച്ചി...സൂപ്പർ ഹിറ്റ് അനുറ്റോ ഇൗ ഫിലിം ...ഐ ലൈക്..ഓടിയൻ...'},0
14451,{'ml': 'പൃഥ്വിരാജ് സുരജ് ഇട്ടൺ ഫാൻസ് ലൈക്'},0
14452,{'ml': '100 ക്രോർ ബോക്സ് ഓഫീസിൽ ഗ്രോസ് കള്ളേഷ്ടൻ നേടിയതറിഞ്ഞു വന്നവർ ഉണ്ടോ'},0
14453,{'ml': 'ഐക്ക ഇംഗലെ നമ്മൂടെ ചുങ്കനെ........ലൗ യൂ ഐക്ക'},0
14454,{'ml': '369 ഡിസ്ലിക്ക് മിരോൾ ഐക്ക ഉയിർ ഹട്ടേഴ്സ് മൈറ'},0
14455,  4 മില്യൺ ആയോൺ നോക്കൺ വന്നവർ ലൈക് അടിക്ക്,0
14456,  ലൂക്കിഫർ ട്രൈലർ ഇറങ്ങിയ ഡേ മില്യൺ വീബ് വന്നപോ സുഡപ്പി മക്കൾ ഇന്ദോ പറഞ്ഞാറുന്നല്ലോഇക്കൈടെ ട്രൈലർ ഒന്ന് വന്നോട്ട് എന്ന് അല്ല്എന്നിട്ട് ഭയങ്കര വീബ് അഹ്നലോ🤣🤣🤣,0
14457,{'ml': 'ഇതട മാസ്സ് ..!!! എന്റ് ലളേറ്റ് ഉമ്മ്മാ...!!! 🥰🥰'},0
14458,{'ml': 'ലളേറ്റ് നിങ്ങൾ എന്നെ തിയറ്ററൽ നിന്ന് ഇറങ്ങന്ന് സമ്മതിക്കുള്ളി? ഇതു പൊലിക്കും'},0
14459,{'ml': 'തന്തക്ക് വിളിച്ചതാർക്കൊള്ളു ... പക്ഷെ ചൈനീസ് ആയത്കൊണ്ട് കേക്കാൻ രസണ്ട് ..'},0
14460,{'ml': 'റസ് കാർ ഇൗ മൂവി കാനോ 🤔'},0
14461,{'ml': 'ഞാൻ മാത്രം ആനു കോമൺസ് വായിക്കാൻ വിയൂട്ടും ട്രൈലർ എടുക്കുന്നി'},0
14462,{'ml': 'സിനിമ പ്രതീക്ഷിക്കാൻ വകയുണ്ട് എന്ന് തോന്നിപ്പിക്കുന്ന പാട്ട്'},0
14463,{'ml': '1സിറ്റ് കമന്റ് ഇടാൻ വന്നപ്പോ.. ദേ... കിടക്കുന്നു ടീസർ നു മുമ്പ് തന്നെ 2കെറി കമന്റ് ഐക്ക പവർ'},0
14464,{'ml': 'വെറും ക്ലീഷേ മഹാബോറ്.പോരാത്തതിന് മമ്മുട്ടിയുടെ പ്രായവും ശരിക്കും മനസിലാകുന്നു'},0
14465,{'ml': 'അടിപോലി പടം #ഒടിയൻ ഇഷ്ടം'},0
14466,{'ml': 'കൊല കാട്ടിൽ ഇറുക്കെ.... കൊല്ലാമെ വിടമാട്ടെ... (തലൈവർ പുഞ്ച് )'},0
14467,{'ml': 'ട്രാക്ക് കൊള്ളില്ല അതു മാറ്റാൻ സൈനെ നേഗം ആക്ഷൻ കാണിക്കുന്നത് ട്രാക്ക്.ഇന്റെ റിറ്റ്'},0
14468,{'ml': 'എന്റെ അമ്മോ മര്മണം മാസ്സ് അല്ല കോള മാസ്സ് ആന്നു ലള്ലേറ്റർ ഇതു പൊള്ളിക്കും'},0
14469,{'ml': 'മ്മള ലാൽ എന്നും ഫ്രഷാ! ഇതും പൊളിക്കും!'},0
14470,{'ml': 'മമ്മുട്ടി മോഹൻലാൽ ഫാൻസ് എന്നു പറഞ്ഞു നടക്കുന്നവർ തന്നെയാണ് മലയാളം ഇൻഡസ്ട്രി തന്നെ ഇല്ലാതാക്കുന്നത് എത്ര നല്ല പടമാണെങ്കിലും ഡി ഗ്രേഡ് ചെയ്യാൻ ഫാൻസ് എന്ന് പറഞ്ഞു നടക്കുന്നവരുണ്ട് അതു കൊണ്ട് മലയാളം സിനിമ എവിടെയും എത്താത്തത് ഈ വീഡിയോ ഇട്ടിട്ട് 10 മിനുറ്റ് ആയില്ല അപ്പോഴേക്കും ഡിസ്\u200cലൈക്ക് അടി കണ്ടില്ലേ ഇവരൊക്കെയാണ് മലയാള സിനിമക്ക് ശാപം'},0
14471,{'ml': 'ഒരു 30 പ്രവാശ്യമെങ്കിലും കണ്ടിരിക്കും ട്രൈലർ 9 ഡെയ്സ് റ്റു ഗോ ഫൊർ മാമങ്ങം ഓൺ ഡച്ച് 12'},0
14472,{'ml': 'മോഹൻലാൽ ഫാനാണ് ബൂട്ട് ഇൗ ഫിലിം എത്രക് പോകാണൊന്നും എല്ലാ. രാജു ഇതിലൊന്ത അമ്മാനുഷികനോ?'},0
14473,{'ml': 'സൂപ്പർ മൂവി....... ബെസ്റ്റ് ഡയാലോഗ്സ്..... നാർക്കോട്ടിക് ഐഫിസ് സി ഡിറ്റി ബിസിനസ്സ്...'},0
14474,  ഇതൊരു മലയാള സിനിമ കെറി ഒരു വഴിത്തിരിവ് ആകട്ടെ ഫാനിഷം മറന്ന് സപ്പോർട്ട് ചെയ്യു,0
14475,{'ml': 'കൊറച്ച് അധികും അവാർഡ് കുടെ ഉണ്ടാകേണ്ടി വേരും എന്ന് ടോണ സുരാജേറ്റന്റെ ആക്റ്റിങ് കണുമ്പോ'},0
14476,{'ml': 'ഞാൻ മോഹൻലാൽ ഫാൻ ആണെങ്കിലും....... ഐക്ക നമിച്ചു'},0
14477,  ആൾ കേരള ഭീമൻ രഘു ഫാൻസിന്റെ എല്ലാ ആശംസകളും,0
14478,{'ml': 'ഒരു പണ്ഡി കോമഡി പണ്ടും പോൾ ഉണ്ട്'},0
14479,{'ml': 'ഒരു പക്ഷേ ഈ പടത്തിൽ രാജുവേട്ടനെക്കാൾ കയ്യടി സുരാജേട്ടനായിരിക്കാം....'},0
14480,{'ml': 'ആ തുമ്പ് നൈൽ എലി ലോക് നോക്കിയറ്റെ. ഒരു എടാർ മാസ്സ് ബ്ലോക്ക് ഉള്ള രംഗം ആണെൻ ഉറപ്പായി'},0
14481,"{'ml': ""ഓണത്തിനു ജെട്ടിമാണി നൽകിയ ക്ഷീണം ക്രിസ്മസിനു ഇതു മാറ്റുമെന്ന് പ്രതീക്ഷിക്കുന്നു '""}",0
14482,{'ml': 'ഐക്ക ഫാൻസ് മാത്രവുമല്ല ഇട്ടൺ ഫാൻസും ഉണ്ട്...ബോക്സ് ഓഫീസി ചാവാൻ തയ്യാറായിക്കോ ...മാമങ്ങം'},0
14483,{'ml': 'കോപി ചെയ്തത് മോശമായി പോയ് ചേതതോ ചെയ്തു കൊറച്ചു നന്നായി ചെയ്യാമായിരുന്നു'},0
14484,{'ml': 'ടിക്കറ്റ് കിട്ടാൻ ഇനി ഒരു മാമങ്ങം നടത്തേണ്ടി വരുമോ..! വെയ്റ്റിംഗ് ..'},0
14485,{'ml': 'ഈ ട്രെയിലർ എത്രാമത്തെ തവണയാണ് കാണണേന്ന് ഒരു പിടീം ഇല്ലാ... ഒരു രക്ഷേം ഇല്ലാട്ട...'},0
14486,{'ml': 'കീട് പദം സ്റ്റ് വാച്ചേഡ് പൊന്നിക്ക ഇംഗ്ലാ മരണമസ്സ് ആണു'},0
14487,{'ml': 'ട്രൈലർ അത്ര പോരാ ഇത്രേം ക്യാഷ് മുടക്കിട്ട് ഇങ്ങനെ ചെയ്യോ ആരാ ട്രൈലർ ചെയ്തേ...'},0
14488,{'ml': 'പടം കണ്ടു കഴിഞ്ഞു ഇതു കാണാന് വന്നവര് ആരൊക്കെ....'},0
14489,{'ml': 'അണി മലയാളം പീപ്പിൾ ലൈക് ഹിറ്റ്'},0
14490,{'ml': 'ബ്ം ഒരേ പൊളി.. ഗോപി സുന്ദർ'},0
14491,{'ml': 'മൂത്തോണെ കണ്ടാൽ നീ എന്ത് ചെയ്യും.. ആകെ ഈ ഡയലോഗ് മാത്രം മനസ്സിലായി'},0
14492,{'ml': 'എൻറെ ചാനൽ ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്യണം പ്ലീസ് തീർച്ചയായിട്ടും നിങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യുന്നതാണ്'},0
14493,  011 നീ എന്റെ കുഞ്ഞിനേ തോടോ ടാ എന്ന മാസ്സ് ഡയലോഗ് ശേഷം,0
14494,{'ml': 'മലയാളം കണ്ടത്തിൽ വെച്ചു ഏററവും എഡാർ ട്രൈലർ'},0
14495,  ബെസ്റ്റ് ഓഫ് ലക്ക് ലളേറ്റ് ഫ്രോം സി മാമോക ഫാൻ,0
14496,{'ml': 'ഇത് രാജുവേട്ടൻ പറഞ്ഞ പോലെ സൂപ്പർ സ്റ്റാർ ആയി മമ്മൂക്കയും ഫാൻ ആയി രാജുവേട്ടനും ആയിരുന്നെങ്കിൽ ഒന്നാലോചിച്ചു നോകിയെ'},0
14497,{'ml': 'എന്റമ്മോ ഈ അസുരൻ പലതും അടിച്ചു തകർത്തിട്ടെ കളം വിടു എന്ന് തോന്നുന്നു'},0
14498,{'ml': 'എത്ര വീവേഴ്സ് ഐ എന്ന് നോക്കാൻ വന്നാർ അടി ലൈക്.'},0
14499,{'ml': 'മമ്മൂക്കിടെ ഒരു പദവും ഫ്ഡീസ് കണ്ട്ല.. ഇത് ഫ്ഡീസ് ലോക്കഡ്'},0
14500,{'ml': 'ഒരു രക്ഷയും ഇല്ല....ഇതൊക്കെ കണുമ്പോൾ ആണു മറ്റു ചിലത് ഒക്കെ എടുത്ത് കിണറ്റിൽ ഇടൻ തോന്നുന്നത്.....'},0
14501,{'ml': 'ഒരു നെഞ്ചിടിപ് ട്രൈലെർ അഹു മഞ്ജു ചേച്ചി'},0
14502,  ഇതെന്താ സംഗതി മൊത്തത്തിൽ പികാസൊയുടെ ചിത്രം നോക്കും പോലെ ഒരു നേക്കും കിട്ടുന്നില്ല ഞൻ ആ വടക്കൻ സെൽഫി എങ്ങാനും കണ്ടോളാം,0
14503,{'ml': 'കോള ഗണ്ടുല ഇരുകേൺ കൊല്ലാമ വീട മറ്റേൻ.'},0
14504,{'ml': 'മാസ്സ് നൈ ഇരു പേരെയുള്ളൂ അത്താണ് ഐക്ക'},0
14505,{'ml': 'ഇന്ത്യയുട പുറത്തുള്ളവർക്ക് നെൽഫ്ലിക്കിലോ ഇടുമോ? ആസ്ത്രേലിയ'},0
14506,{'ml': 'സൂപ്പർ ട്രൈലർ...ഇതിനു എന്തിനാണ് മക്കളെ ഡിസ്ലിക്ക്...നല്ലതിനെ അംഗീകരിക്ക്...'},0
14507,{'ml': 'മോഹൻ ലാൽ കട്ടി’എസിഎസ് ഫാൻസ് ഒന്ന് ലൈക് ചെവ് ചാറ്റ് ഡാ ലാൽ അറ്റൺ'},0
14508,{'ml': 'ട്രൈലർ കണ്ടിട്ട് ശഹൂഖ് ഖന്റെ ‘ഫാൻ’ മൂവിഡെ സ്റ്റോറിയി ഓർമ്മ വന്നതു എനിക്ക് മാത്രം ആണോ??🤔🤔'},0
14509,{'ml': 'ശോകം ട്രൈലർ കണ്ടിട്ടു പടം പൊട്ടാൻ ഉള്ളതാണെന്ന് തോന്നിയവർ ലൈക്\u200c അടിച്ചോളൂ'},0
14510,{'ml': 'ഇട്ടിമാണീ ഞാൻ ഞെട്ടി മാണീ !! ഇട്ടിമാണി മനസ്സാണ് സമ്മതിച്ചു .! ഇനി മാസ്സ് തിയറ്ററിൽ കാണണം !!!'},0
14511,{'ml': 'ചെറിയ തെറ്റുകൾ എടുത്തു കളയണം. പിന്നീട് അത് വലിയ അബദ്ധം ആയി മാറും'},0
14512,{'ml': 'ഇൗ ട്രൈലർ ഞാൻ എത്ര പ്രവിശ്യം നോക്കിയാണ് എനിക്ക് അറിയില്ല നിങ്ങളും ഇങ്ങനെ ടണ്ണെയാണ് ഐക്ക ഈസ്റ്റം'},0
14513,{'ml': 'എല്ലാരുടെയും അഭിനയം പൊളി'},0
14514,{'ml': 'മാസ്സ് എന്ന് പറഞ്ഞ പോരാ മരണ മാസ്സ് 🥰🥰🥰🥰'},0
14515,{'ml': 'വുവ്വ്.....ബെസ്റ്റ് ഓഫ് ലക്ക് ലോങ്ക് ഐൻ കന്നട അൽസോ കിച്ച സുഡിപ്പ് ഫാൻസ്'},0
14516,{'ml': 'മാസ്റ്റർപീസ് എന്ന ദുരന്തത്തിന്റെ ഡിരിക്ടർ ആണല്ലോ'},0
14517,{'ml': 'മധുരരാജ യുടെ ടീസർ ഇതിന്റെ ഏഴ് അയലത്ത് എത്തിയില്ല എന്നതാണ് സത്യം'},0
14518,{'ml': 'ഈ അടുത്ത കാലത്തൊന്നും എന്നെ ഇത്രയധികം സ്വാധീനിച്ചനൊരു സിനിമ വേറെയുണ്ടായിട്ടില്ല... പറഞ്ഞാൽ വിശ്വസിക്കുമോ എന്നറിയില്ല അടുത്തടുത്ത മൂന്ന് ദിവസമാണ് ഞാൻ തുടർച്ചയായി കണ്ടത്.... ഇനിയുമൊരു സിനിമ കാണുവാണേൽ ഞാൻ കുമ്പളങ്ങി തന്നെ തിരഞ്ഞെടുക്കും.... അത്ര നല്ല മൂവിയാണ്'},0
14519,{'ml': 'ഇത ശീരികളം പുലി മുരുഗൻ പോള ഉദാ'},0
14520,{'ml': 'എന്റെ പൊന്നോ ട്രൈലെർ കണ്ടപോളെ ഉറപ്പിച്ചു പടം കാണണം എന്ന്'},0
14521,{'ml': 'ചെവികകത്ത് നിന്ന് പോക പോയാറ് ഫിൽ. ഇതു തന്നെ ധരളം തിയറ്റർ പൂരപ്പറമ്പ് ആകാൻ'},0
14522,{'ml': 'തുടക്കത്തിലെ മൂസിക് കേട്ടപ്പോ തന്നെ വീഡിയോ സ്റ്റോപ് ചെയ്ത് കമന്റ്സ് നോക്കാൻ വന്ന ലെ ഞാൻ സമയം 12.17.. ഇത് ഹൊറർ പടമാണോടെയ്?'},0
14523,{'ml': 'എന്റെ പോന്നോ......മരണമസ്സ് എട്ടം. കിടിലൻ മാക്ംഗ്. ഫൈറ്റ് അപാരം. സൗണ്ട് മോഡ്ലുലേഷൻ ഒരു രക്ഷയുമില്ല. ഒരു എടരു എട്ടം തന്നെ'},0
14524,{'ml': 'മാരകം. ടീസർ കണ്ടപ്പോ ഞൈൻ ഒന്ന് പെടിച്ച്. ഇപ്പോ ആസ്വാസമായി'},0
14525,{'ml': 'പദം കണ്ടിട്ട് അഭിപ്രായം പറയന്നി...എന്നിട്ട് വേണം പോയി കാനാൻ'},0
14526,{'ml': 'വേറെ ലെവൽ.. ഏത് ഞങ്ങളെ പൊല്ലിക്കും... ഐക്ക മാസ്സ്'},0
14527,{'ml': 'വീബ് 462കെറി ഹാങ് ആയോ എന്നൊരു ഡോ്വുട്ട്'},0
14528,{'ml': 'പ്പിച്ചോ രവി സാർ.ട്രൈലർ നല്ല പോസിറ്റീവ് വൈബി ആനല്ലോ.'},0
14529,{'ml': 'ലേഡി സൂപ്പർ സ്റ്റാർ അത് മഞ്ചു ചെച്ചി തന്നെ.... അത് ആരോക്കെ വന്നാലും പോയലും മലയാളത്തിന്റെ ലേഡി സൂപ്പർ സ്റ്റാർ മഞ്ചു'},0
14530,{'ml': 'നെക്സ്റ്റ് ഡിസാസ്റ്റർ ലോഡിങ് ആഫ്റ്റർ മാമങ്ങം 🤣🤣🤣🤣🤣 ഐക്ക ഫാൻസ് ന്റെ ഡയലോഗ്- മുരുഗ നീ തീർണ്ണട ഇനി എത്ര കൊല്ലാം ഇതുപോലെ ഐക്കൺ ഫാൻസ് കറയും റിലീസ് ആയ മാമങ്ങം വഷൂത് ഓടിയൻ ഡേ ട്രക്കേഡ് കള്ളേഷ്ടൻ പോലും ഇല്ല എന്നിട് തല്ല്'},0
14531,{'ml': 'സീറ്റ്\u200c ബെൽറ്റ്\u200c ഇടാതെ റോഡിൽ കൂടെ പറപ്പിക്കുന്ന പ്രമുഖനെ പിടിക്കാൻ നെട്ടോട്ടമോടുന്ന ഏമാൻ കഥ ഏകദേശം കത്തി പിടിച്ചോ ഇല്ലയോ എന്നറിയാൻ ഇനി തിയേറ്ററിൽ പോയി സിനിമ കാണണം'},0
14532,{'ml': 'എന്തു ഐൻ ബിഗ് ഭായി താൻ - മധുരാജ'},0
14533,{'ml': 'ഇവാ... ഇജ്ജാതി ഐറ്റം മമ്മൂക്ക സ്ക്രീൻ പ്രസൻസിന് ... ആ ബ്ം കൂടി വന്നപ്പോൾ... രോമാഞ്ചം'},0
14534,{'ml': 'ഇക്കായ്ക്ക് അടി പടം ചെയ്തു മതിയായില്ലേ.ഒന്ന് മാറ്റി പിടിക്കാൻ നോക്ക്'},0
14535,{'ml': 'ഉള്ളംകൈയിൽ ഒത്തിരി നമ്പറുകളുമായി ഇട്ടിച്ചായൻ ഓണം പൊടിപൊടിക്കാൻ എത്തുന്നു... അപ്പൊ എങ്ങനാ...? പൊളിക്കല്ലേ.. !! ലാലേട്ടൻ ഫാൻസ്\u200c ലൈക് ഹേരെ.. #എറ്റിമാനിമടെങ്ചിന'},0
14536,{'ml': 'ഓഫ്ഫ്.....ആ ലാസ്റ്റ് സെൻനിലെ ലോക് ഒരു രക്ഷിം ഇല്ലട്ട....പ്വോളി'},0
14537,{'ml': 'കൊടുക്കെ മക്കള്ളി ഇക്കാക്കി ഒരു ലൈക്'},0
14538,  പക്കാ വെറൈറ്റി ദൈവമേ ഇതൊക്ക ഉള്ളത് ആണോ,0
14539,{'ml': 'എന്റെ പോന്നോ മലയാളം രാക്ഷസൻ ലോഡിങ്'},0
14540,{'ml': 'മഞ്ജു ചേച്ചിയുടെ ശക്തമായ കഥാപാത്രം വീണ്ടും അവതരിക്കുന്നു'},0
14541,{'ml': '2ംംംം വീബ് ആൻഡ് 200കെറി ലിക്ക്സ് ലോഡിങ്'},0
14542,{'ml': 'തീസ് ഐഫിസ് ഇന്ററസ്റ്റിങ്.....ഐക്ക പൊലിക്ക് ഐക്ക.....ഓൾ തായ് ബെസ്റ്റ് ഫ്രോം ലളേറ്റൺ ഫാൻസ്'},0
14543,{'ml': 'ഈ ഓണം ഇട്ടിച്ചായൻ അങ്ങ് എടുക്കുവാ ഓണം 2കെറി19'},0
14544,{'ml': 'സൂപ്പർബ് ട്രൈലർ ഐ ഹവേ ഇവർ സീൻ'},0
14545,  ഡയലോഗ് ഡെലിവറി വളരെ മോശമായി തോന്നിയത് എനിക്ക് മാത്രമാണോ,0
14546,{'ml': 'ട്രൈലർ കീട്.. ബൂട്ട് രാജിനിയുടെ ഡയലോഗ് കോപി വേണ്ടായിരുന്നു..'},0
14547,{'ml': '0:58 നിനക്ക് ഇനി മലയാളം ഇൻഡസ്ട്രിയൽ കിടന്നു പോളാകാൻ പറ്റുവൊന്നു തോന്നുന്നോ ബോസ്സേ മമ്മുക്ക'},0
14548,{'ml': 'അടുകാല ഒരു ആണ് കുടിയെ പലതും പഠിപികും.....പരസ്യം കണ്ട് വന്നവർ...'},0
14549,{'ml': '1മിനുട്ട് ടീസർ ഇടിയും മിന്നലുമെങ്കിൽ രണ്ടരമണിക്കൂർ പടം ഇടിച്ചുകുത്തി പേമാരിയാവുമല്ലോ അജയേട്ടൻ പലിശസഹിതം വീട്ടും ബുസ് കീ ബപ്പ് എജ്ജാതി ഐറ്റം മക്കളേ..'},0
